DATE,FROM_CURRENCY,EXCHANGE_RATE
2023-03-20,SGD,0.745710
2023-02-03,INR,0.012210
2023-07-10,INR,0.012100
2023-12-30,JPY,0.007080
2024-08-29,MXN,0.050900
2024-06-23,AED,0.272280
2023-11-09,INR,0.012010
2023-06-09,EUR,1.074570
2024-05-09,CAD,0.727800
2024-05-16,INR,0.011980
2023-02-04,AED,0.272310
2023-02-11,JPY,0.007620
2024-06-21,SGD,0.739200
2023-07-04,EUR,1.090640
2024-08-20,BRL,0.183940
2023-12-29,CHF,1.190500
2024-08-24,BRL,0.180290
2023-11-13,SGD,0.735520
2023-01-28,SGD,0.761610
2024-01-03,EUR,1.098800
2023-07-11,MXN,0.058490
2023-05-04,BRL,0.199140
2024-09-18,SGD,0.772150
2023-11-03,GBP,1.219110
2023-01-10,GBP,1.216060
2023-09-10,BRL,0.200620
2024-05-21,MXN,0.060300
2023-10-31,INR,0.012010
2023-10-27,JPY,0.006650
2024-11-07,MXN,0.048920
2023-07-28,EUR,1.105530
2023-08-04,AUD,0.654070
2023-09-13,EUR,1.073360
2024-11-05,AED,0.272290
2023-06-23,SGD,0.744890
2024-10-24,BRL,0.175600
2023-07-27,SGD,0.753650
2024-03-22,GBP,1.273150
2024-02-15,GBP,1.257000
2024-09-02,CAD,0.741210
2024-03-22,JPY,0.006610
2024-08-02,GBP,1.279110
2023-11-17,GBP,1.240890
2023-08-10,INR,0.012070
2024-04-21,EUR,1.065750
2024-09-26,INR,0.011960
2024-08-30,AED,0.272310
2023-03-27,CAD,0.727700
2023-04-23,INR,0.012190
2023-06-07,CHF,1.102710
2024-01-04,INR,0.012010
2023-03-11,MXN,0.054320
2024-06-19,BRL,0.184490
2024-06-19,EUR,1.073200
2023-12-03,AUD,0.667640
2023-07-19,BRL,0.208050
2024-04-10,AED,0.272330
2023-10-09,EUR,1.058570
2023-02-16,AUD,0.691320
2024-01-07,CHF,1.176330
2023-01-19,SGD,0.757720
2024-10-27,EUR,1.079720
2023-08-11,AUD,0.654530
2023-06-02,AED,0.272310
2023-12-19,INR,0.012040
2024-07-07,MXN,0.055240
2023-01-25,INR,0.012260
2023-03-07,GBP,1.202790
2024-04-26,AUD,0.651380
2023-05-21,JPY,0.007240
2023-10-09,MXN,0.055000
2023-03-17,CAD,0.727680
2023-03-16,JPY,0.007480
2024-01-23,JPY,0.006760
2023-02-13,MXN,0.053610
2024-09-16,BRL,0.179710
2023-06-01,AUD,0.649010
2024-05-16,AUD,0.666070
2024-09-14,CHF,1.178790
2024-04-13,AUD,0.649480
2024-09-10,BRL,0.178730
2024-05-05,AED,0.272290
2023-06-03,JPY,0.007180
2024-01-29,CAD,0.743570
2024-10-14,SGD,0.766320
2023-09-15,BRL,0.204320
2024-04-13,CHF,1.096340
2023-09-17,EUR,1.066190
2023-06-01,MXN,0.056550
2023-01-26,GBP,1.234740
2024-02-24,JPY,0.006640
2024-09-04,CAD,0.738950
2023-08-12,EUR,1.097460
2024-05-05,JPY,0.006540
2024-08-02,CAD,0.722780
2023-11-16,AED,0.272300
2023-12-27,EUR,1.102770
2023-09-26,AED,0.272300
2024-10-28,CHF,1.153570
2024-02-08,MXN,0.058680
2023-02-10,AUD,0.695910
2024-04-22,JPY,0.006470
2024-05-10,AUD,0.659460
2024-05-21,EUR,1.086890
2024-11-14,EUR,1.059990
2023-11-09,CHF,1.110930
2023-01-27,MXN,0.053160
2023-01-24,EUR,1.088120
2024-04-30,MXN,0.058510
2023-02-22,CHF,1.080520
2023-02-25,EUR,1.057440
2024-04-14,CAD,0.726130
2023-11-26,GBP,1.261070
2023-05-10,MXN,0.056240
2024-05-27,CAD,0.731870
2024-03-18,AED,0.272300
2023-06-16,EUR,1.087680
2024-03-31,INR,0.012000
2023-01-27,CAD,0.747990
2023-03-03,JPY,0.007320
2024-06-04,BRL,0.190810
2023-02-13,CHF,1.082790
2023-04-25,AUD,0.670380
2023-11-02,AED,0.272300
2023-06-25,MXN,0.058200
2023-10-02,AUD,0.643880
2024-08-03,AUD,0.651400
2023-12-03,GBP,1.271180
2024-09-14,MXN,0.051600
2024-09-20,AED,0.272290
2023-11-09,EUR,1.069130
2023-12-19,CHF,1.151370
2023-11-28,INR,0.012000
2023-03-25,CAD,0.730850
2023-06-21,SGD,0.744780
2024-05-23,EUR,1.084190
2024-11-05,MXN,0.049770
2024-09-08,BRL,0.178680
2023-09-19,JPY,0.006770
2024-04-23,JPY,0.006460
2024-08-31,SGD,0.766960
2023-08-03,SGD,0.746850
2023-02-08,BRL,0.193560
2023-08-18,MXN,0.058380
2023-09-15,JPY,0.006790
2024-01-06,INR,0.012030
2024-04-28,CHF,1.093540
2024-01-07,BRL,0.205230
2023-01-18,SGD,0.756750
2023-08-29,CAD,0.735570
2023-07-06,GBP,1.270860
2023-01-21,EUR,1.083900
2023-11-24,EUR,1.090620
2024-08-07,AED,0.272290
2023-07-14,EUR,1.118020
2024-04-18,MXN,0.058890
2024-06-29,JPY,0.006220
2024-03-13,MXN,0.059510
2023-03-19,SGD,0.745650
2023-07-15,BRL,0.208570
2024-05-20,BRL,0.195970
2023-03-03,CHF,1.061780
2024-09-27,CHF,1.179140
2024-03-13,AED,0.272300
2024-06-01,CAD,0.732650
2023-05-07,BRL,0.202020
2024-06-10,AED,0.272290
2023-04-14,CAD,0.747060
2023-10-19,AUD,0.635940
2023-09-02,BRL,0.202260
2024-10-02,MXN,0.050840
2023-06-05,SGD,0.740990
2024-05-09,JPY,0.006440
2024-11-04,INR,0.011890
2023-11-15,GBP,1.236870
2024-02-28,EUR,1.085110
2023-03-26,AED,0.272350
2023-05-20,BRL,0.200950
2023-09-28,INR,0.012010
2024-02-21,INR,0.012060
2023-06-30,MXN,0.058470
2024-07-11,JPY,0.006190
2023-12-12,AUD,0.656300
2024-03-10,GBP,1.285970
2023-03-05,SGD,0.744480
2023-01-08,EUR,1.064610
2023-12-29,GBP,1.277580
2023-12-07,BRL,0.203490
2023-12-21,INR,0.012020
2024-04-10,BRL,0.199400
2024-02-29,AED,0.272310
2024-09-25,MXN,0.051640
2024-07-27,INR,0.011940
2023-07-21,BRL,0.208660
2024-04-21,CHF,1.098650
2023-08-14,AED,0.272290
2024-09-21,MXN,0.051650
2024-01-25,JPY,0.006780
2023-04-09,SGD,0.751250
2024-05-22,SGD,0.742280
2023-07-02,SGD,0.739710
2023-05-12,INR,0.012190
2023-11-05,GBP,1.238580
2023-12-04,INR,0.012020
2024-05-21,AUD,0.668540
2024-05-05,AUD,0.661060
2024-07-17,CHF,1.117170
2023-06-15,MXN,0.058240
2024-10-25,SGD,0.757720
2023-08-27,CAD,0.735110
2024-01-17,JPY,0.006820
2023-08-28,BRL,0.205270
2023-11-17,BRL,0.205730
2024-11-04,AUD,0.656320
2023-01-20,BRL,0.192700
2024-07-27,JPY,0.006500
2024-07-20,INR,0.011950
2023-09-03,MXN,0.058520
2023-09-24,AED,0.272280
2024-09-05,JPY,0.006910
2024-08-19,JPY,0.006770
2023-01-29,JPY,0.007700
2023-03-21,AUD,0.670410
2023-02-04,BRL,0.196600
2023-09-19,AED,0.272300
2024-07-23,AED,0.272300
2024-02-17,CHF,1.135040
2024-05-09,BRL,0.196810
2023-11-12,GBP,1.222870
2024-02-12,CHF,1.143330
2023-06-26,CAD,0.758850
2024-11-05,INR,0.011890
2024-04-01,GBP,1.262990
2024-06-28,MXN,0.054470
2024-07-09,AUD,0.674360
2023-01-16,CHF,1.079590
2024-10-30,MXN,0.049930
2024-10-01,BRL,0.183830
2024-01-24,INR,0.012030
2023-07-25,MXN,0.059160
2024-02-23,JPY,0.006650
2023-02-03,GBP,1.231840
2024-03-12,CAD,0.741660
2024-11-18,AUD,0.646500
2023-10-13,CAD,0.733810
2023-01-11,JPY,0.007570
2023-03-29,EUR,1.082880
2024-05-09,GBP,1.249100
2024-01-20,AED,0.272300
2023-01-11,INR,0.012210
2024-07-29,MXN,0.054190
2023-01-30,EUR,1.086940
2024-09-25,SGD,0.776830
2024-06-24,JPY,0.006260
2023-11-07,MXN,0.057190
2024-05-01,JPY,0.006360
2023-11-29,INR,0.012000
2023-04-20,EUR,1.095840
2023-03-15,AED,0.272310
2023-12-22,AUD,0.676720
2023-06-12,MXN,0.057890
2023-04-25,JPY,0.007460
2023-12-08,BRL,0.203990
2023-03-26,GBP,1.223530
2024-05-18,SGD,0.742870
2023-08-05,BRL,0.204470
2023-11-05,SGD,0.739100
2024-09-28,AUD,0.689700
2024-06-27,GBP,1.265360
2023-09-27,MXN,0.057230
2024-10-23,AUD,0.668160
2023-06-13,AED,0.272300
2023-05-03,BRL,0.199510
2024-07-05,CAD,0.734180
2023-06-16,GBP,1.270450
2023-09-19,INR,0.012020
2024-04-03,BRL,0.197880
2024-11-11,CAD,0.719050
2024-07-03,BRL,0.176580
2024-10-13,BRL,0.178260
2024-03-13,SGD,0.751040
2023-08-11,JPY,0.006940
2023-12-13,CAD,0.736530
2023-09-28,AUD,0.637210
2023-05-13,AUD,0.667360
2023-03-06,JPY,0.007360
2024-02-22,AUD,0.655500
2023-10-20,BRL,0.197870
2024-01-10,AUD,0.670080
2024-05-25,AUD,0.661580
2023-12-12,SGD,0.744370
2024-10-03,CAD,0.741380
2023-05-01,INR,0.012240
2023-11-11,JPY,0.006600
2023-06-20,CAD,0.757240
2023-01-11,CAD,0.746040
2023-06-25,SGD,0.739600
2024-07-22,MXN,0.055440
2024-02-23,CHF,1.137490
2023-05-22,AED,0.272360
2023-06-18,JPY,0.007050
2023-08-04,CHF,1.141410
2024-03-04,JPY,0.006660
2023-02-09,INR,0.012100
2024-04-29,BRL,0.195550
2024-03-11,AED,0.272290
2024-06-15,GBP,1.271030
2023-05-09,EUR,1.102780
2023-06-02,AUD,0.653640
2023-02-20,AUD,0.687930
2024-06-23,SGD,0.738320
2024-05-26,GBP,1.273920
2024-04-16,GBP,1.246280
2023-09-11,CAD,0.733210
2024-04-11,BRL,0.198560
2023-10-08,JPY,0.006700
2024-10-15,AED,0.272290
2024-10-17,INR,0.011900
2023-07-12,INR,0.012130
2024-11-07,JPY,0.006490
2023-08-03,CHF,1.140800
2024-04-25,JPY,0.006450
2024-09-27,SGD,0.778110
2024-06-13,JPY,0.006380
2024-10-29,EUR,1.080860
2023-09-06,BRL,0.201920
2024-09-07,CAD,0.739390
2023-02-15,CHF,1.087820
2024-04-02,MXN,0.060290
2024-09-26,BRL,0.183070
2023-04-07,AUD,0.668700
2024-01-13,SGD,0.751400
2024-03-30,AED,0.272330
2023-01-18,MXN,0.053330
2024-03-24,EUR,1.080870
2023-03-04,SGD,0.743030
2023-02-21,GBP,1.203500
2023-10-19,GBP,1.217010
2023-08-05,AUD,0.657470
2023-09-29,AUD,0.639620
2023-03-15,MXN,0.053210
2024-09-14,JPY,0.007100
2023-04-04,BRL,0.197520
2023-04-02,EUR,1.084340
2024-04-25,CHF,1.094780
2023-10-19,BRL,0.198230
2023-07-03,MXN,0.058430
2023-05-26,INR,0.012090
2024-06-04,AED,0.272290
2024-01-13,CHF,1.173290
2023-02-05,JPY,0.007620
2023-02-14,SGD,0.751470
2024-03-20,GBP,1.271190
2023-10-15,EUR,1.051050
2024-04-28,MXN,0.058280
2023-10-06,INR,0.012010
2023-09-18,JPY,0.006760
2023-05-08,INR,0.012240
2023-03-29,JPY,0.007640
2023-07-25,SGD,0.751400
2023-11-03,MXN,0.056650
2023-09-06,CAD,0.733660
2023-03-06,MXN,0.055710
2024-09-17,EUR,1.111670
2023-01-09,AUD,0.687750
2024-01-30,CHF,1.158910
2024-10-29,CHF,1.153630
2023-07-31,EUR,1.102160
2023-10-30,INR,0.011990
2023-09-18,AED,0.272280
2024-03-03,INR,0.012070
2023-05-25,MXN,0.055930
2023-08-12,BRL,0.204320
2023-06-09,AUD,0.669130
2023-07-12,AED,0.272310
2023-05-01,CAD,0.738350
2024-08-06,MXN,0.051170
2023-12-19,JPY,0.007010
2024-08-01,MXN,0.053440
2024-02-23,AUD,0.656220
2023-05-15,CHF,1.113450
2024-01-17,EUR,1.089520
2023-03-12,INR,0.012190
2024-04-11,CHF,1.101590
2024-08-19,EUR,1.102880
2024-01-15,INR,0.012070
2024-08-12,SGD,0.755500
2024-09-21,CAD,0.737180
2023-10-23,AUD,0.631770
2024-01-17,MXN,0.058630
2023-10-26,BRL,0.200240
2024-01-17,CAD,0.741890
2024-07-29,INR,0.011950
2023-08-09,CAD,0.744790
2023-05-30,GBP,1.235300
2024-04-04,CHF,1.103310
2023-01-12,AED,0.272310
2023-04-01,CHF,1.093540
2023-03-06,CAD,0.735720
2023-11-25,CHF,1.132580
2024-06-08,INR,0.011980
2023-11-19,AED,0.272280
2024-08-08,JPY,0.006810
2024-06-22,MXN,0.054810
2023-10-03,CHF,1.091840
2024-07-15,CHF,1.118030
2023-09-07,CHF,1.123000
2023-04-03,BRL,0.197620
2024-06-04,SGD,0.741370
2023-03-02,MXN,0.054890
2023-07-30,MXN,0.059960
2024-06-27,JPY,0.006240
2024-05-03,EUR,1.071380
2023-07-02,CAD,0.754970
2023-10-28,JPY,0.006670
2024-09-06,AUD,0.672980
2023-10-30,SGD,0.730750
2024-06-03,MXN,0.058860
2023-05-18,SGD,0.745220
2024-03-18,GBP,1.273720
2023-03-07,JPY,0.007360
2023-03-31,CAD,0.738410
2023-03-06,CHF,1.068640
2023-01-11,MXN,0.052340
2024-11-15,MXN,0.048690
2024-03-18,CHF,1.132000
2023-05-21,BRL,0.200950
2024-07-22,INR,0.011940
2023-07-13,CAD,0.757640
2023-02-06,AED,0.272300
2024-05-02,CAD,0.726630
2024-10-04,JPY,0.006810
2024-11-17,BRL,0.172590
2023-08-12,AUD,0.651240
2024-02-05,AUD,0.651360
2024-09-29,BRL,0.184070
2023-08-04,INR,0.012080
2024-04-23,SGD,0.734300
2023-10-06,AED,0.272300
2024-06-18,GBP,1.268590
2024-03-24,GBP,1.260180
2023-11-24,INR,0.012010
2024-03-17,INR,0.012060
2024-10-26,AUD,0.662350
2024-09-11,AUD,0.665870
2023-12-04,AED,0.272360
2024-10-07,CAD,0.736630
2024-03-06,AED,0.272300
2024-04-08,GBP,1.263850
2023-06-10,BRL,0.204000
2024-08-24,SGD,0.766060
2024-08-04,INR,0.011940
2024-06-13,CAD,0.728450
2024-07-30,AED,0.272290
2024-01-21,GBP,1.270510
2023-01-27,BRL,0.197060
2024-11-11,EUR,1.071920
2024-01-19,CAD,0.740980
2023-04-29,SGD,0.749010
2024-08-06,CHF,1.174990
2023-05-27,MXN,0.056400
2024-11-14,MXN,0.048670
2023-12-01,AUD,0.661740
2023-10-19,JPY,0.006680
2024-08-07,BRL,0.175810
2024-05-17,CHF,1.107400
2023-12-24,BRL,0.205890
2024-01-12,JPY,0.006870
2023-10-24,MXN,0.054920
2023-03-02,SGD,0.744430
2023-10-14,AED,0.272290
2024-04-24,SGD,0.734360
2023-04-12,CAD,0.741480
2024-11-05,BRL,0.174350
2024-10-20,AUD,0.670720
2024-05-30,EUR,1.083170
2023-10-12,EUR,1.061040
2024-07-07,INR,0.011980
2024-01-28,INR,0.012030
2024-04-02,INR,0.011990
2024-01-14,CAD,0.745870
2024-09-01,AUD,0.676640
2023-08-27,GBP,1.258150
2023-09-18,CAD,0.739500
2024-06-05,AUD,0.665680
2024-01-23,INR,0.012030
2023-04-12,BRL,0.198550
2024-09-28,INR,0.011950
2024-10-22,SGD,0.761410
2024-09-21,CHF,1.178440
2023-09-27,CHF,1.094540
2024-03-22,INR,0.012030
2023-09-23,CAD,0.742570
2023-07-11,INR,0.012110
2023-01-07,JPY,0.007500
2024-02-07,AED,0.272290
2023-05-04,SGD,0.750830
2023-08-10,CAD,0.745050
2024-08-14,GBP,1.281560
2023-07-16,CAD,0.756820
2024-10-07,AUD,0.679570
2024-09-13,AED,0.272290
2024-07-02,INR,0.011990
2024-05-26,SGD,0.740860
2024-05-02,EUR,1.067900
2023-11-13,AUD,0.636110
2023-02-24,BRL,0.194450
2024-01-03,CHF,1.180600
2023-10-14,CAD,0.731620
2023-11-18,MXN,0.058070
2023-01-21,INR,0.012330
2024-10-22,GBP,1.301620
2023-07-20,CAD,0.759310
2023-06-17,EUR,1.094390
2024-09-30,JPY,0.007030
2023-07-03,GBP,1.270110
2024-11-01,AED,0.272290
2024-04-12,GBP,1.254770
2024-10-10,BRL,0.179900
2024-08-10,AUD,0.658320
2023-04-25,EUR,1.105570
2023-06-06,BRL,0.202380
2023-08-13,EUR,1.094980
2024-10-23,CHF,1.155680
2023-08-21,BRL,0.201290
2023-03-08,GBP,1.195670
2023-12-12,MXN,0.057500
2023-11-13,INR,0.012000
2024-10-29,AED,0.272290
2023-06-11,BRL,0.204910
2023-11-29,CHF,1.137250
2023-07-29,CAD,0.755690
2023-03-26,AUD,0.664640
2023-02-04,JPY,0.007720
2024-01-21,AED,0.272290
2024-06-28,INR,0.011980
2023-01-17,JPY,0.007800
2023-04-05,GBP,1.246860
2023-05-06,MXN,0.056040
2024-07-11,GBP,1.281810
2023-10-16,BRL,0.196950
2024-07-05,CHF,1.110600
2024-10-12,INR,0.011900
2024-05-05,INR,0.011990
2024-10-02,BRL,0.183550
2023-06-23,CAD,0.760150
2023-04-23,CHF,1.121000
2024-02-27,CHF,1.135670
2024-01-29,GBP,1.270370
2023-04-24,AED,0.272330
2023-01-24,SGD,0.758690
2024-08-17,JPY,0.006740
2023-11-16,CAD,0.730800
2024-04-13,SGD,0.736100
2023-10-20,CHF,1.115780
2023-01-25,BRL,0.193050
2023-01-06,JPY,0.007530
2024-09-29,CAD,0.739950
2024-07-05,BRL,0.181130
2024-08-11,MXN,0.053110
2023-06-09,BRL,0.203170
2024-07-18,JPY,0.006370
2024-05-23,BRL,0.194740
2023-05-16,EUR,1.087070
2023-05-16,INR,0.012160
2024-02-13,BRL,0.201950
2023-05-14,CAD,0.737750
2024-01-25,CHF,1.155360
2024-07-30,AUD,0.654980
2024-08-13,CAD,0.728140
2024-09-18,MXN,0.052010
2024-08-14,MXN,0.052600
2024-09-13,GBP,1.307140
2024-04-02,BRL,0.198710
2023-01-19,JPY,0.007730
2023-01-30,MXN,0.053310
2024-07-26,EUR,1.084770
2023-01-18,GBP,1.223840
2023-01-06,SGD,0.744910
2024-03-02,INR,0.012070
2024-01-20,CHF,1.151210
2024-07-19,INR,0.011960
2023-10-29,JPY,0.006680
2024-02-09,CAD,0.742840
2023-10-15,MXN,0.055320
2023-04-12,AUD,0.665960
2024-02-24,GBP,1.267270
2023-02-05,AUD,0.692370
2023-07-16,INR,0.012170
2024-08-23,CAD,0.735640
2023-04-15,SGD,0.753270
2024-05-29,JPY,0.006370
2024-01-06,SGD,0.751890
2023-01-18,INR,0.012240
2024-02-12,CAD,0.743150
2024-01-11,INR,0.012040
2023-01-24,AED,0.272300
2024-01-08,CAD,0.748540
2023-10-03,INR,0.012020
2024-06-06,AED,0.272290
2024-08-24,AUD,0.675110
2024-08-12,EUR,1.091650
2023-03-18,INR,0.012110
2023-01-04,EUR,1.059140
2024-09-02,EUR,1.104830
2023-07-13,INR,0.012170
2024-09-14,AUD,0.671420
2024-05-01,BRL,0.194260
2024-04-24,MXN,0.058620
2023-09-28,JPY,0.006700
2024-01-02,EUR,1.103850
2023-09-18,MXN,0.058570
2023-12-17,SGD,0.750500
2024-01-16,JPY,0.006870
2023-04-05,EUR,1.092560
2023-07-16,AUD,0.683890
2023-07-28,AUD,0.676420
2024-04-20,GBP,1.241290
2023-03-11,AED,0.272320
2023-09-23,JPY,0.006750
2024-10-12,CAD,0.726810
2024-04-04,MXN,0.060390
2024-03-23,CAD,0.736510
2023-10-01,INR,0.012020
2023-08-24,AED,0.272300
2024-03-15,MXN,0.059930
2024-09-12,CHF,1.179460
2023-10-09,AUD,0.638330
2024-10-10,AUD,0.672710
2023-09-23,CHF,1.104020
2024-10-30,CHF,1.153710
2023-11-19,CHF,1.129240
2024-07-17,SGD,0.743830
2023-02-01,GBP,1.233090
2023-09-04,JPY,0.006840
2024-07-11,CHF,1.113180
2023-07-14,JPY,0.007230
2024-01-02,BRL,0.206120
2023-11-12,INR,0.012000
2024-04-12,SGD,0.739010
2023-06-02,JPY,0.007180
2024-10-28,MXN,0.050050
2024-02-10,INR,0.012050
2024-06-26,INR,0.011990
2024-02-01,EUR,1.083280
2023-07-20,AED,0.272310
2024-03-16,CAD,0.738760
2024-04-25,AED,0.272320
2023-12-02,CAD,0.739570
2023-01-29,SGD,0.762450
2023-01-01,SGD,0.746110
2023-07-21,CHF,1.160760
2023-03-23,SGD,0.749820
2023-04-26,JPY,0.007460
2023-07-22,EUR,1.112970
2023-12-20,MXN,0.058450
2024-01-05,EUR,1.094300
2024-10-18,AED,0.272290
2023-01-30,AUD,0.711400
2024-02-28,BRL,0.201570
2023-01-17,CAD,0.746940
2023-08-01,INR,0.012160
2023-06-11,CAD,0.749780
2023-07-21,CAD,0.760190
2023-06-01,CHF,1.098750
2023-10-31,AED,0.272300
2023-10-28,CAD,0.722740
2024-02-13,MXN,0.058580
2023-12-06,EUR,1.081850
2023-11-07,EUR,1.073590
2023-06-17,JPY,0.007080
2023-07-17,MXN,0.059730
2024-03-04,EUR,1.084120
2023-02-16,SGD,0.749570
2024-07-22,EUR,1.088720
2023-12-29,SGD,0.758690
2024-09-15,GBP,1.312690
2024-05-03,BRL,0.194070
2024-08-15,MXN,0.052900
2024-02-08,AUD,0.652680
2023-10-14,INR,0.012010
2023-09-25,AUD,0.644370
2023-05-29,EUR,1.072630
2024-05-10,AED,0.272300
2023-11-22,CAD,0.729540
2023-02-22,BRL,0.193570
2023-12-24,GBP,1.270000
2023-10-04,EUR,1.047170
2024-08-14,EUR,1.095380
2024-09-23,GBP,1.332870
2024-08-25,EUR,1.119400
2023-02-06,EUR,1.079530
2023-02-04,AUD,0.701020
2023-01-09,MXN,0.052290
2023-05-16,GBP,1.249870
2023-07-09,CHF,1.124750
2024-10-26,CAD,0.721300
2024-03-17,BRL,0.200210
2023-04-21,CAD,0.742450
2023-04-05,BRL,0.197270
2023-04-09,MXN,0.055240
2023-11-26,AUD,0.658450
2023-03-03,MXN,0.055160
2023-05-15,JPY,0.007370
2023-02-06,SGD,0.755720
2023-01-24,CAD,0.747820
2024-06-11,AED,0.272290
2023-05-17,AUD,0.667540
2023-08-05,GBP,1.273940
2023-08-09,BRL,0.204010
2023-03-15,SGD,0.742920
2023-08-27,INR,0.012120
2024-06-20,GBP,1.272070
2024-09-06,GBP,1.316350
2023-12-16,CAD,0.747220
2023-09-15,SGD,0.734500
2024-07-14,BRL,0.184250
2023-04-18,JPY,0.007450
2024-04-29,JPY,0.006320
2024-04-03,CAD,0.736910
2023-09-24,CAD,0.741720
2023-01-27,GBP,1.239750
2024-01-24,EUR,1.087080
2024-05-27,BRL,0.193630
2023-01-16,MXN,0.053320
2024-06-29,GBP,1.264050
2023-05-03,SGD,0.748870
2023-08-16,CAD,0.742060
2023-01-10,AUD,0.692370
2023-01-06,INR,0.012100
2023-12-28,SGD,0.756640
2024-03-31,AED,0.272290
2023-01-27,AUD,0.711180
2023-06-20,INR,0.012200
2023-05-25,INR,0.012090
2024-08-27,CHF,1.180740
2023-03-21,JPY,0.007600
2023-08-03,GBP,1.274870
2024-03-27,INR,0.012000
2023-02-06,GBP,1.205720
2023-08-30,INR,0.012100
2023-11-03,INR,0.012010
2023-03-23,AUD,0.669020
2024-05-01,GBP,1.252640
2023-05-15,AUD,0.664630
2023-12-22,INR,0.012010
2023-04-06,SGD,0.753860
2024-05-14,INR,0.011970
2023-09-09,MXN,0.057020
2023-09-23,SGD,0.732420
2023-08-29,AUD,0.642360
2024-01-08,SGD,0.752250
2023-04-14,BRL,0.203370
2023-04-13,AED,0.272350
2024-03-25,SGD,0.741570
2024-03-12,EUR,1.093440
2023-08-29,INR,0.012100
2024-01-02,GBP,1.273240
2023-12-21,EUR,1.095880
2024-11-06,JPY,0.006580
2024-09-01,AED,0.272280
2023-12-17,JPY,0.007040
2023-09-11,EUR,1.070360
2023-06-16,CAD,0.752580
2023-10-28,SGD,0.730200
2023-10-16,AUD,0.629820
2024-10-07,INR,0.011900
2023-12-13,GBP,1.256570
2024-03-20,AUD,0.652930
2024-06-08,CAD,0.729420
2024-05-01,INR,0.011980
2023-09-21,GBP,1.237440
2023-06-26,JPY,0.006960
2023-04-29,CHF,1.118510
2024-03-07,SGD,0.746010
2023-12-13,JPY,0.006870
2023-01-25,AUD,0.703510
2024-05-17,AED,0.272290
2024-02-14,JPY,0.006670
2024-02-20,AED,0.272310
2024-01-21,CHF,1.152050
2023-06-08,CAD,0.747020
2023-03-13,INR,0.012190
2024-08-18,EUR,1.102910
2024-01-26,JPY,0.006770
2023-10-30,AED,0.272280
2023-07-08,CHF,1.120100
2023-10-22,SGD,0.729120
2023-09-25,EUR,1.064760
2023-04-20,CHF,1.114040
2023-06-11,EUR,1.075090
2024-04-20,SGD,0.734160
2023-11-13,JPY,0.006600
2024-10-30,CAD,0.719420
2024-08-28,JPY,0.006920
2023-07-06,AUD,0.667140
2023-10-06,JPY,0.006730
2023-01-15,AUD,0.697710
2023-02-26,CAD,0.735010
2023-09-12,AUD,0.642940
2023-07-29,CHF,1.150220
2023-06-23,CHF,1.118350
2023-01-14,CHF,1.077550
2023-06-03,CHF,1.103180
2024-02-12,MXN,0.058530
2023-11-22,MXN,0.058360
2023-06-08,AUD,0.667320
2023-10-25,CAD,0.729570
2023-02-27,INR,0.012060
2023-04-01,EUR,1.087870
2023-12-30,BRL,0.206160
2023-01-30,GBP,1.239800
2023-10-07,BRL,0.193620
2023-03-22,SGD,0.747760
2024-09-23,JPY,0.006950
2024-06-09,BRL,0.187180
2024-08-08,AED,0.272290
2024-07-14,AED,0.272310
2024-01-31,CAD,0.745770
2024-07-12,AUD,0.676240
2023-01-14,INR,0.012300
2024-06-03,EUR,1.084980
2023-11-02,JPY,0.006620
2024-03-24,JPY,0.006600
2024-10-06,JPY,0.006730
2024-11-18,BRL,0.172590
2024-05-13,AED,0.272290
2024-08-17,CAD,0.729350
2024-01-29,AUD,0.657700
2023-12-04,CHF,1.150900
2023-01-25,JPY,0.007680
2024-10-31,AED,0.272290
2023-04-13,GBP,1.245190
2023-05-27,CHF,1.105540
2023-01-23,GBP,1.240090
2023-11-04,BRL,0.203090
2023-09-23,GBP,1.226100
2024-07-13,CHF,1.117020
2024-11-01,BRL,0.173270
2024-11-04,JPY,0.006540
2023-11-04,JPY,0.006670
2024-10-19,MXN,0.050490
2023-04-05,AED,0.272340
2023-09-10,JPY,0.006770
2024-05-01,AED,0.272300
2024-09-11,CHF,1.179750
2024-05-21,CAD,0.734520
2024-05-18,CAD,0.734190
2024-01-07,MXN,0.059240
2023-11-01,MXN,0.055420
2024-10-11,AUD,0.672970
2024-06-21,AUD,0.666590
2023-09-22,BRL,0.204000
2024-08-17,EUR,1.099750
2023-08-17,JPY,0.006860
2024-03-31,CAD,0.738500
2023-03-18,AED,0.272320
2024-04-22,CHF,1.098630
2024-07-25,EUR,1.084600
2024-03-27,SGD,0.743600
2024-05-19,MXN,0.060220
2023-01-15,AED,0.272330
2023-05-23,CHF,1.114240
2023-10-14,BRL,0.197610
2023-05-19,AUD,0.663310
2023-07-30,INR,0.012150
2024-03-24,AED,0.273980
2024-01-23,EUR,1.089410
2023-06-19,AUD,0.688160
2023-11-12,BRL,0.203930
2023-06-12,CHF,1.107420
2024-09-16,INR,0.011920
2023-09-11,BRL,0.200620
2023-05-30,SGD,0.739140
2023-04-04,CAD,0.742450
2023-06-18,AUD,0.688190
2024-06-19,GBP,1.269860
2024-04-27,INR,0.012000
2024-04-29,CAD,0.731680
2023-06-02,CAD,0.739640
2024-08-07,SGD,0.754390
2024-06-27,CAD,0.730950
2023-07-30,AED,0.272310
